customer_id,age,gender,marital_status,job,monthly_income,housing_status,district,city,no_of_previous_loans,no_of_available_loans,total_on_time_payments,total_late_payments,risk
19570581521,55,Female,Divorced,Police Officer,457495.45,Other,Kandy,Kandy,1,2,13,1,medium
19623171531,27,Female,Married,Software Engineer,49712.6,Rent,Nuwara Eliya,Nuwara Eliya,2,3,12,7,high
19993161548,55,Female,Single,Electrician,425652.58,Family,Nuwara Eliya,Hatton,3,2,10,7,medium
19691061557,21,Female,Single,Nurse,229609.01,Other,Gampaha,Kelaniya,1,1,17,7,high
19660941562,26,Female,Single,Civil Servant,319642.3,Other,Nuwara Eliya,Talawakele,5,2,0,5,high
19730801574,42,Female,Single,Tailor,355265.63,Own,Galle,Galle,1,3,20,0,low
19841911582,59,Female,Married,Mason,22162.44,Family,Nuwara Eliya,Hatton,1,2,5,1,high
19913101595,25,Female,Divorced,Police Officer,133838.84,Other,Colombo,Dehiwala,2,3,18,1,high
19522701606,55,Female,Single,Software Engineer,226733.34,Own,Matale,Matale,1,1,6,6,medium
19720421613,44,Male,Single,Cleaner,359201.39,Other,Hambantota,Hambantota,3,0,2,9,low
19830611622,57,Male,Divorced,Taxi Driver,497192.63,Rent,Hambantota,Tangalle,5,2,15,0,medium
19600601630,41,Female,Single,Civil Servant,93002.51,Other,Kandy,Kandy,5,2,10,10,medium
19920071649,64,Male,Divorced,Cleaner,458819.42,Own,Colombo,Colombo,2,2,3,6,high
19850011650,45,Female,Single,Shop Assistant,16524.59,Other,Matale,Matale,4,0,6,6,medium
19861631668,41,Male,Divorced,Construction Worker,69063.4,Own,Matale,Dambulla,3,1,10,10,medium
20010921673,32,Female,Married,Electrician,300798.9,Own,Nuwara Eliya,Hatton,3,0,16,2,low
20022321682,21,Male,Married,Painter,83518.07,Rent,Colombo,Moratuwa,2,0,11,3,high
19700941695,58,Male,Married,Software Engineer,264839.85,Family,Kandy,Gampola,3,3,14,2,medium
19922611700,36,Male,Married,Electrician,79090.07,Other,Nuwara Eliya,Hatton,5,1,19,7,medium
20041511718,37,Male,Married,Doctor,214532.33,Rent,Gampaha,Ja-Ela,4,1,4,9,medium
19870161725,62,Male,Divorced,Painter,27282.34,Family,Gampaha,Kelaniya,2,2,14,6,medium
20011331737,53,Female,Married,Driver,71183.9,Rent,Kandy,Peradeniya,3,3,6,8,medium
19561721745,37,Male,Married,Mason,72155.96,Own,Gampaha,Ja-Ela,5,2,16,6,medium
20020061753,35,Male,Divorced,Teacher,313622.96,Own,Kalutara,Panadura,1,0,12,6,medium
19760981764,35,Male,Divorced,Mason,152486.95,Family,Nuwara Eliya,Nuwara Eliya,2,3,18,3,low
19783151770,37,Female,Single,Painter,458280.63,Own,Matara,Weligama,1,0,13,6,medium
19882791785,27,Female,Divorced,Tailor,167737.7,Own,Galle,Galle,3,3,8,3,medium
19812601797,57,Female,Married,Construction Worker,490621.3,Rent,Gampaha,Ja-Ela,4,0,4,0,high
19740011800,36,Male,Married,Mason,145391.91,Other,Colombo,Dehiwala,0,3,8,9,medium
19893371810,24,Male,Single,Police Officer,180475.22,Family,Matale,Matale,1,1,0,2,high
19573621821,23,Male,Divorced,Receptionist,357538.8,Rent,Matara,Weligama,3,0,13,5,medium
19742921832,41,Male,Single,Army Officer,477501.9,Other,Kalutara,Kalutara,3,3,16,5,low
20042541840,47,Male,Divorced,Software Engineer,317028.04,Other,Matara,Matara,3,2,14,2,medium
19892491855,23,Female,Married,Cleaner,272042.01,Family,Matale,Matale,0,3,9,3,high
19522701869,33,Female,Married,Taxi Driver,233716.93,Rent,Hambantota,Hambantota,0,2,1,9,high
19782331879,34,Male,Divorced,Doctor,56802.45,Own,Matara,Akuressa,5,1,7,5,medium
19640101885,30,Female,Single,Army Officer,392430.09,Family,Galle,Galle,3,3,17,1,low
19921131899,22,Female,Single,Software Engineer,390296.74,Rent,Kalutara,Kalutara,3,0,5,8,high
19841371906,32,Female,Divorced,Clerk,423037.69,Family,Nuwara Eliya,Nuwara Eliya,4,0,10,10,low
19643011916,35,Female,Divorced,Tailor,423867.2,Own,Hambantota,Tissamaharama,5,3,1,4,medium
19810631929,60,Female,Married,Nurse,380579.53,Own,Galle,Galle,1,3,19,7,low
19891871932,21,Female,Married,Receptionist,262313.22,Rent,Matale,Matale,1,0,18,5,high
19791041948,42,Female,Single,Engineer,240273.9,Other,Galle,Ambalangoda,1,3,19,1,low
19573601956,39,Male,Married,Tailor,338995.08,Rent,Colombo,Moratuwa,4,0,6,2,high
19703271960,60,Male,Married,Teacher,76450.48,Rent,Matale,Galewela,3,2,10,7,medium
20023231978,25,Female,Married,Mechanic,41412.4,Rent,Matale,Dambulla,1,3,6,0,high
19792831981,60,Female,Single,Chef,444181.7,Family,Matale,Matale,1,1,11,3,medium
19542721993,23,Male,Married,Engineer,241971.27,Rent,Kalutara,Panadura,4,3,14,9,high
19702892006,36,Female,Divorced,Plumber,147811.17,Other,Galle,Galle,4,3,20,0,low
19751562011,56,Male,Divorced,Tailor,382511.11,Family,Galle,Galle,4,2,10,10,medium
19520842029,50,Male,Single,Army Officer,10427.13,Rent,Galle,Ambalangoda,2,3,3,2,medium
19890622032,63,Female,Single,Painter,299826.26,Other,Kalutara,Panadura,4,0,17,5,low
19970772049,58,Female,Single,Laborer,242166.07,Family,Kalutara,Kalutara,2,1,15,5,low
19863342057,39,Female,Divorced,Security Guard,476790.82,Other,Kalutara,Panadura,4,3,11,4,medium
19572122062,23,Male,Married,Security Guard,373317.22,Own,Kalutara,Panadura,0,0,0,0,low
20051372070,43,Male,Single,Mason,359899.35,Rent,Kalutara,Kalutara,1,0,17,0,low
19612362084,58,Female,Divorced,Civil Servant,478522.73,Rent,Matale,Matale,5,3,2,6,medium
19882822095,49,Male,Divorced,Construction Worker,217367.7,Family,Kalutara,Panadura,1,0,13,8,medium
19621872109,42,Female,Married,Software Engineer,372475.33,Family,Matara,Weligama,4,1,10,9,medium
19631302114,34,Male,Divorced,Clerk,470355.16,Rent,Matara,Weligama,2,1,4,7,medium
19561272127,60,Female,Single,Cleaner,71527.84,Other,Hambantota,Tangalle,3,2,12,2,medium
19880652138,45,Female,Single,Accountant,258632.93,Rent,Nuwara Eliya,Nuwara Eliya,1,2,9,6,medium
19540182147,51,Female,Married,Clerk,469938.8,Rent,Galle,Ambalangoda,3,2,7,6,medium
19542562152,54,Female,Single,Businessman,92784.83,Rent,Matara,Weligama,0,1,4,4,high
19783162169,43,Female,Single,Electrician,414160.9,Rent,Colombo,Dehiwala,3,2,6,1,medium
19833282171,54,Female,Single,Tailor,386604.31,Other,Hambantota,Tangalle,1,0,5,7,low
19951432188,47,Female,Single,Police Officer,215853.3,Family,Matale,Matale,3,2,8,10,medium
20053582197,61,Male,Divorced,Painter,357575.46,Rent,Galle,Hikkaduwa,1,3,14,2,medium
19613082209,42,Male,Divorced,Electrician,149840.9,Family,Matale,Galewela,3,3,6,8,medium
19763022213,54,Female,Divorced,Electrician,131377.84,Family,Hambantota,Hambantota,0,1,1,0,low
19643172224,34,Male,Married,Teacher,70084.8,Family,Galle,Galle,4,2,8,2,medium
19781482231,59,Male,Married,Shop Assistant,474135.99,Rent,Galle,Hikkaduwa,2,3,4,4,high
19790852248,55,Female,Divorced,Laborer,30352.28,Family,Colombo,Colombo,3,0,10,1,low
19513012256,33,Female,Single,Doctor,276580.99,Rent,Nuwara Eliya,Nuwara Eliya,4,1,4,6,medium
19751442266,36,Female,Single,Painter,390470.07,Rent,Matara,Akuressa,3,0,5,8,medium
19781802271,45,Male,Married,Painter,285886.54,Rent,Hambantota,Tangalle,5,0,13,5,high
19962602282,53,Male,Single,Doctor,202985.1,Other,Matara,Weligama,1,0,6,7,low
19591362292,34,Male,Divorced,Software Engineer,410604.69,Own,Gampaha,Negombo,0,2,2,0,medium
19943412305,53,Female,Married,Engineer,226984.61,Rent,Kalutara,Beruwala,4,1,13,10,medium
19632792316,42,Female,Single,Receptionist,114422.53,Own,Nuwara Eliya,Hatton,4,1,12,4,medium
19813342320,57,Male,Married,Chef,98706.86,Rent,Colombo,Dehiwala,0,3,3,8,medium
19751252338,22,Female,Divorced,Electrician,412781.35,Own,Galle,Ambalangoda,5,0,14,5,low
19922222348,62,Male,Married,Banker,158060.23,Rent,Kandy,Kandy,3,1,16,4,high
19872692358,57,Male,Single,Chef,439994.6,Own,Matara,Akuressa,5,3,13,6,medium
19722742367,59,Female,Single,Farmer,281406.57,Other,Kalutara,Panadura,5,3,13,2,medium
20000072372,21,Male,Divorced,Army Officer,459255.19,Other,Gampaha,Kelaniya,2,0,6,7,high
19663232382,38,Female,Divorced,Civil Servant,274183.81,Own,Matara,Weligama,3,0,3,10,medium
19571622397,39,Female,Divorced,Chef,212185.56,Other,Matale,Galewela,0,2,13,7,medium
19591862405,63,Female,Married,Security Guard,467806.2,Rent,Kalutara,Beruwala,5,2,6,5,high
19920982415,56,Male,Divorced,Fisherman,149482.77,Other,Colombo,Colombo,4,3,9,4,medium
19901792424,38,Female,Married,Mason,164358,Other,Colombo,Dehiwala,5,3,16,0,high
19772952434,43,Female,Divorced,Farmer,400463.41,Own,Nuwara Eliya,Hatton,5,2,20,8,medium
19802212445,41,Female,Single,Clerk,319391.75,Rent,Colombo,Dehiwala,2,1,2,9,medium
19692142455,56,Male,Married,Painter,190843.27,Family,Colombo,Dehiwala,2,2,13,8,medium
19581342460,28,Female,Married,Taxi Driver,183122.56,Other,Kalutara,Kalutara,2,1,12,6,high
19572062475,24,Female,Single,Painter,40470.04,Other,Galle,Ambalangoda,2,0,19,5,low
19870202487,48,Male,Single,Tailor,479620.79,Family,Colombo,Dehiwala,0,0,0,0,low
19732882495,43,Male,Single,Security Guard,448647.73,Own,Matara,Akuressa,0,0,0,0,low
19543052507,50,Male,Single,Plumber,151360.74,Rent,Kalutara,Kalutara,3,1,6,8,medium
19750722519,41,Female,Divorced,Accountant,433134.09,Rent,Colombo,Dehiwala,3,2,5,1,high
19512172520,52,Female,Single,Construction Worker,302036.67,Family,Kandy,Peradeniya,3,1,0,0,low
19862252531,29,Male,Married,Clerk,306074.79,Rent,Kandy,Gampola,3,0,20,1,high
19991702542,59,Male,Married,Laborer,341963.15,Own,Matale,Galewela,2,1,16,9,medium
19990452556,23,Male,Single,Teacher,237898.62,Family,Gampaha,Ja-Ela,0,2,12,9,medium
19600102564,36,Female,Single,Shop Assistant,402397.02,Other,Colombo,Colombo,3,0,0,8,medium
19792732571,27,Male,Married,Driver,128740.08,Own,Galle,Ambalangoda,5,0,9,3,high
19900372582,57,Male,Single,Software Engineer,322647.19,Other,Colombo,Colombo,0,3,17,0,medium
19982622593,61,Female,Single,Plumber,288648.67,Own,Kalutara,Panadura,0,3,18,4,low
19582982602,23,Male,Married,Teacher,229532.05,Own,Kalutara,Panadura,0,0,9,5,low
19663142610,46,Female,Married,Plumber,96687.51,Rent,Matale,Galewela,5,3,0,2,high
19862342626,62,Male,Single,Shop Assistant,288510.61,Own,Matale,Dambulla,2,1,17,7,high
19580322631,39,Female,Divorced,Mason,25266.4,Family,Kandy,Peradeniya,0,2,10,10,medium
19713432644,62,Female,Married,Farmer,486986.96,Other,Kalutara,Panadura,1,1,4,6,high
19733592655,63,Male,Single,Clerk,366870.37,Own,Hambantota,Hambantota,2,0,0,8,low
19913222663,64,Female,Married,Farmer,34337.98,Family,Matara,Weligama,1,1,8,10,high
19962212670,29,Female,Married,Teacher,426989.89,Own,Kalutara,Beruwala,4,2,15,2,high
19862602688,48,Female,Married,Receptionist,468558.46,Family,Galle,Ambalangoda,3,3,5,3,low
19540022697,30,Male,Married,Mason,200738.4,Rent,Hambantota,Hambantota,0,2,20,5,medium
20031562705,59,Female,Single,Cleaner,332657.06,Own,Nuwara Eliya,Talawakele,4,0,3,1,low
19612732717,65,Female,Divorced,Fisherman,22659.5,Rent,Colombo,Colombo,5,2,13,2,medium
19561522729,47,Female,Single,Shop Assistant,472454.66,Family,Galle,Ambalangoda,5,2,10,0,medium
19541532735,49,Male,Single,Chef,402350.62,Own,Kandy,Kandy,4,1,15,5,medium
19852842742,26,Female,Divorced,Mason,428098.66,Own,Kalutara,Kalutara,2,2,18,7,medium
20022372754,54,Male,Married,Civil Servant,334954.58,Own,Gampaha,Ja-Ela,0,1,12,0,medium
19671932763,31,Female,Married,Fisherman,439303.12,Other,Gampaha,Negombo,5,1,8,3,medium
19752512772,61,Male,Single,Taxi Driver,286288.48,Other,Kandy,Gampola,0,3,14,2,high
19652442783,50,Female,Single,Taxi Driver,154435.96,Other,Nuwara Eliya,Nuwara Eliya,3,0,0,7,medium
19612472793,41,Female,Single,Security Guard,424914.57,Family,Kandy,Peradeniya,3,1,0,5,low
19993652806,62,Female,Divorced,Receptionist,288240.11,Own,Gampaha,Negombo,0,0,0,0,low
19900122817,64,Female,Divorced,Plumber,328087.22,Own,Kalutara,Kalutara,3,0,19,2,low
19682712820,53,Female,Married,Engineer,366441.23,Other,Kalutara,Kalutara,3,3,17,6,high
19773292832,38,Female,Divorced,Receptionist,182052.13,Own,Kalutara,Beruwala,1,0,16,2,low
20052672845,53,Female,Divorced,Accountant,499663,Own,Matale,Galewela,2,2,7,6,medium
19513402856,49,Female,Divorced,Cleaner,165696.55,Family,Colombo,Moratuwa,5,1,18,10,medium
19670592862,52,Female,Divorced,Police Officer,158699.3,Family,Matara,Matara,4,3,13,10,medium
19620882874,65,Male,Married,Chef,438965.19,Own,Hambantota,Hambantota,4,1,20,1,high
19523222882,60,Male,Divorced,Software Engineer,351796.33,Own,Gampaha,Kelaniya,1,0,7,6,medium
19922582896,57,Male,Divorced,Businessman,187631.35,Family,Matale,Galewela,5,1,12,1,medium
19781602909,38,Female,Married,Doctor,94078.86,Family,Hambantota,Tissamaharama,3,0,2,10,low
19782672917,30,Male,Married,Accountant,228492.75,Family,Galle,Hikkaduwa,1,1,12,10,medium
20030922925,54,Female,Divorced,Software Engineer,304220.46,Own,Gampaha,Ja-Ela,2,0,5,3,low
19662372938,23,Female,Divorced,Laborer,176448.35,Other,Galle,Hikkaduwa,1,0,8,1,high
19563372947,40,Female,Married,Receptionist,221150.02,Other,Nuwara Eliya,Hatton,4,2,18,9,high
19951442959,46,Male,Single,Tailor,32641.4,Family,Galle,Ambalangoda,2,3,14,7,medium
20000382967,37,Female,Married,Software Engineer,135587.49,Family,Matale,Matale,2,0,17,1,low
19961972978,42,Female,Divorced,Tailor,335613.08,Other,Kandy,Peradeniya,1,2,20,10,medium
19620202982,44,Female,Divorced,Shop Assistant,436371.43,Other,Hambantota,Hambantota,2,2,18,1,medium
19870692999,25,Female,Married,Teacher,496718.3,Own,Matale,Dambulla,4,1,5,9,high
19581423008,55,Female,Married,Driver,454772.07,Own,Colombo,Colombo,5,2,7,2,low
19592653012,63,Female,Divorced,Tailor,54370.85,Own,Kandy,Peradeniya,5,0,16,1,low
19920753029,37,Male,Divorced,Tailor,289879.74,Other,Gampaha,Ja-Ela,3,1,19,6,medium
19622323032,42,Female,Married,Mason,354949.03,Own,Nuwara Eliya,Hatton,1,1,9,2,medium
19711683049,47,Male,Married,Nurse,426158.96,Family,Galle,Galle,4,0,3,4,low
20032673053,46,Female,Married,Construction Worker,170063.15,Own,Nuwara Eliya,Talawakele,2,2,1,7,high
20021463069,56,Male,Single,Cleaner,316254.74,Rent,Galle,Ambalangoda,2,1,18,2,medium
19912483074,22,Male,Divorced,Mason,396825.25,Rent,Kandy,Peradeniya,0,1,0,5,high
19820703084,63,Female,Single,Driver,469745.91,Rent,Hambantota,Hambantota,2,0,6,0,high
19800033091,23,Female,Single,Taxi Driver,374592.38,Own,Kandy,Gampola,1,2,6,5,low
19631153108,51,Male,Divorced,Army Officer,339300.87,Own,Matara,Matara,0,3,10,1,medium
19802603118,29,Female,Divorced,Mason,109390.45,Other,Hambantota,Tissamaharama,1,0,12,2,medium
20032213121,34,Female,Single,Mason,357518.78,Own,Matara,Weligama,5,1,0,8,medium
19960193137,29,Female,Married,Farmer,274528.53,Rent,Gampaha,Negombo,5,3,12,8,high
19712673147,29,Male,Married,Laborer,56461.94,Own,Nuwara Eliya,Talawakele,5,1,7,4,high
19622973150,42,Male,Married,Plumber,403031.87,Other,Gampaha,Ja-Ela,4,1,5,8,high
19861043168,31,Male,Single,Clerk,335684.71,Other,Kandy,Gampola,4,1,1,3,medium
19602273173,48,Male,Married,Driver,259821.85,Other,Nuwara Eliya,Hatton,1,1,15,2,medium
19740173186,62,Female,Married,Police Officer,306968.05,Family,Hambantota,Tangalle,0,1,2,9,high
19611263196,48,Female,Divorced,Construction Worker,317265.69,Family,Matara,Akuressa,1,2,10,1,low
19720443208,57,Male,Married,Mechanic,119463.96,Family,Matara,Akuressa,0,2,3,1,high
19852023217,51,Female,Divorced,Mason,313756.02,Other,Matara,Matara,4,0,14,0,medium
19972733224,28,Male,Single,Receptionist,348134.56,Family,Matale,Matale,0,3,0,9,high
20020743237,40,Male,Married,Tailor,317332.16,Rent,Nuwara Eliya,Nuwara Eliya,1,2,15,3,high
19833593249,34,Male,Single,Electrician,483426.3,Other,Kalutara,Beruwala,1,0,17,9,medium
19731743258,30,Female,Divorced,Doctor,221566.09,Other,Kalutara,Kalutara,4,1,12,9,medium
19961423263,31,Male,Married,Driver,210821.68,Other,Kandy,Gampola,2,1,16,3,high
19810333275,39,Male,Married,Software Engineer,82434.63,Other,Kalutara,Panadura,5,1,5,4,high
19753323283,53,Female,Single,Software Engineer,281539.3,Rent,Matara,Weligama,2,2,18,7,medium
19522543290,26,Female,Married,Electrician,419597.36,Rent,Nuwara Eliya,Hatton,4,2,12,9,medium
19921723306,41,Male,Divorced,Army Officer,181195.32,Family,Kandy,Peradeniya,2,3,15,9,medium
20001393319,62,Male,Single,Software Engineer,340209.83,Rent,Matara,Matara,2,3,13,2,medium
19591553323,22,Female,Divorced,Electrician,256583.82,Other,Matara,Akuressa,4,0,19,7,medium
19661693334,41,Male,Married,Chef,360362.26,Other,Kalutara,Kalutara,1,3,0,0,high
19500353345,59,Female,Divorced,Cleaner,141581.76,Other,Matale,Dambulla,5,0,15,0,medium
19643483359,35,Female,Married,Construction Worker,288794.95,Family,Nuwara Eliya,Nuwara Eliya,0,2,20,6,medium
19602743360,47,Male,Married,Doctor,29649.45,Own,Kalutara,Beruwala,4,3,13,4,medium
19862503372,35,Female,Divorced,Tailor,91000.47,Own,Nuwara Eliya,Hatton,0,2,5,3,low
19630863386,34,Male,Single,Farmer,374700.53,Own,Matara,Matara,0,0,0,0,low
19803533393,45,Female,Divorced,Chef,466256.55,Other,Kandy,Peradeniya,4,3,20,10,medium
19640323401,32,Female,Married,Construction Worker,429314.81,Rent,Kalutara,Kalutara,2,0,13,9,medium
19973603410,37,Male,Single,Driver,310923.74,Own,Matale,Galewela,4,1,17,3,low
19591123428,27,Female,Married,Farmer,14637.54,Other,Colombo,Dehiwala,3,3,0,7,high
19962103430,33,Male,Divorced,Plumber,230698.07,Own,Galle,Galle,3,2,7,9,medium
19721493442,58,Male,Divorced,Police Officer,483995.15,Rent,Colombo,Colombo,5,0,18,4,low
19990073451,53,Female,Married,Painter,189720.48,Family,Matara,Akuressa,0,3,18,10,high
19841193461,45,Male,Divorced,Painter,129933.04,Rent,Hambantota,Hambantota,0,2,15,1,medium
19503293474,26,Female,Divorced,Electrician,150395.34,Own,Matara,Akuressa,4,1,18,3,low
19590643481,56,Female,Married,Civil Servant,378407.99,Rent,Matara,Weligama,3,1,9,10,medium
19661553495,47,Male,Divorced,Cleaner,196027,Rent,Galle,Hikkaduwa,3,2,11,10,medium
19771943509,27,Female,Single,Plumber,400858.98,Other,Kandy,Kandy,3,2,16,10,medium
19913073511,25,Male,Single,Engineer,186372.78,Other,Hambantota,Hambantota,4,3,2,1,high
19713403523,21,Female,Single,Cleaner,287553.9,Own,Kalutara,Panadura,5,0,0,2,low
20011783532,41,Female,Married,Farmer,324087.96,Other,Galle,Ambalangoda,1,1,19,4,high
19672483544,50,Male,Single,Construction Worker,452790.99,Other,Kalutara,Beruwala,3,0,8,5,medium
19673033559,54,Female,Single,Army Officer,375182.13,Rent,Kalutara,Kalutara,1,2,12,3,medium
19552603560,47,Female,Married,Electrician,12310.09,Other,Colombo,Colombo,0,3,12,4,high
19713303578,43,Female,Single,Construction Worker,205111.85,Own,Colombo,Dehiwala,4,3,17,9,low
19540583581,24,Female,Married,Driver,52062.74,Own,Hambantota,Hambantota,0,0,0,0,high
19780443598,29,Male,Divorced,Businessman,247721.97,Other,Kandy,Peradeniya,2,0,11,2,medium
19713193600,36,Female,Divorced,Laborer,282235.5,Own,Hambantota,Hambantota,3,1,13,8,medium
20022233613,26,Female,Single,Electrician,318935.9,Rent,Kalutara,Panadura,3,3,15,2,medium
19711503625,40,Female,Divorced,Businessman,202250.25,Family,Matale,Galewela,2,2,17,7,low
19512803637,32,Male,Divorced,Nurse,312979.31,Other,Colombo,Moratuwa,5,1,12,4,medium
19851213647,63,Female,Divorced,Banker,102981.05,Family,Nuwara Eliya,Hatton,4,2,20,4,low
19941233654,58,Male,Married,Fisherman,340582.56,Other,Matara,Weligama,5,0,17,2,low
19501663664,55,Female,Married,Taxi Driver,102363.34,Rent,Matale,Matale,3,2,9,10,medium
20050903671,52,Female,Divorced,Banker,110676.52,Family,Matara,Akuressa,4,3,2,2,low
19811063689,44,Male,Married,Construction Worker,31229.83,Own,Kalutara,Kalutara,0,3,0,7,high
20030973693,43,Female,Single,Construction Worker,497017.95,Rent,Matale,Galewela,4,2,6,9,medium
19712803702,63,Female,Single,Doctor,403098.89,Other,Kandy,Peradeniya,3,2,13,7,medium
19592343718,59,Female,Single,Mechanic,482341.27,Other,Matara,Matara,0,2,19,4,low
19802703724,34,Male,Married,Construction Worker,180873.71,Rent,Matara,Weligama,0,1,9,8,medium
19571073734,61,Female,Single,Civil Servant,19740.1,Own,Hambantota,Tissamaharama,5,1,14,10,medium
19531103743,50,Female,Divorced,Shop Assistant,476170.19,Family,Matara,Akuressa,1,2,19,2,low
19600423752,49,Female,Divorced,Nurse,476390.46,Family,Galle,Galle,4,2,20,1,low
19803213761,25,Female,Divorced,Chef,220548.35,Other,Kalutara,Panadura,2,2,17,0,high
19670893778,61,Female,Single,Chef,41432.58,Other,Kandy,Gampola,3,1,19,10,medium
19553073788,24,Male,Single,Accountant,486873.73,Other,Kandy,Peradeniya,5,2,20,3,high
19782773795,55,Male,Single,Electrician,91063.09,Other,Matara,Akuressa,2,1,15,8,medium
19751663808,59,Female,Single,Police Officer,75314.4,Own,Gampaha,Negombo,5,0,14,10,low
19570743812,36,Female,Married,Fisherman,368080.23,Family,Kandy,Peradeniya,5,0,16,0,low
19872223826,30,Male,Divorced,Army Officer,494283.51,Rent,Matale,Matale,2,3,5,5,medium
19911873839,58,Male,Divorced,Fisherman,354758.53,Other,Gampaha,Kelaniya,1,1,4,9,medium
19953313846,57,Female,Divorced,Plumber,60417.5,Other,Colombo,Dehiwala,5,3,16,4,medium
19733413858,64,Female,Single,Plumber,49243.5,Own,Hambantota,Tangalle,2,3,1,5,high
19761183862,24,Female,Married,Tailor,426789.4,Family,Nuwara Eliya,Nuwara Eliya,3,1,11,10,high
19851923876,59,Female,Single,Farmer,92657.62,Other,Colombo,Moratuwa,4,2,15,9,medium
19882813881,26,Male,Married,Mechanic,471243.6,Own,Colombo,Dehiwala,0,2,10,3,high
20053583897,49,Male,Married,Doctor,129247.56,Other,Nuwara Eliya,Nuwara Eliya,5,2,5,2,high
19613553909,29,Male,Single,Chef,202341.18,Other,Colombo,Colombo,3,3,3,4,high
19921143919,31,Female,Divorced,Army Officer,130768.47,Rent,Kalutara,Panadura,5,0,12,9,medium
19843283926,53,Male,Single,Shop Assistant,102946.84,Rent,Colombo,Colombo,0,0,14,4,medium
